-0.320550,-0.781600,-0.440700,0.982440,-0.098123,-0.158693
0.324100,-0.062097,-0.310000,0.103057,-0.994003,0.036569
-0.335560,-0.073156,-0.366300,0.226143,0.539975,-0.810732
-0.309460,-0.124380,-0.375620,0.762036,0.132722,0.633787
0.017985,-0.059370,-0.241050,0.001022,-0.998844,0.048051
-0.318300,-0.503667,-0.428233,-0.222449,-0.049838,0.973670
0.343000,-0.063115,-0.330950,0.829738,-0.558138,0.004074
-0.258629,-0.006174,-0.359629,-0.003122,-0.997844,0.065552
0.121300,-0.007845,-0.380150,-0.114869,-0.951957,0.283871
0.313250,-0.283225,-0.382325,0.967817,-0.195114,-0.158934
0.319400,-0.456700,-0.429000,0.532679,0.152830,0.832404
0.330100,-0.042640,-0.414700,0.455529,-0.067435,-0.887663
-0.317600,-0.725200,-0.429400,0.980553,-0.036667,-0.192799
-0.353825,-0.595400,-0.403800,0.866415,0.481663,-0.131626
0.298700,-0.008133,-0.393600,-0.049315,-0.977879,0.203274
-0.355400,-0.553350,-0.405925,0.978107,0.059243,-0.199490
0.356900,-0.478200,-0.411700,0.964296,0.111709,0.240111
-0.342300,-0.451400,-0.431600,0.238759,-0.463831,-0.853144
-0.311500,-0.219940,-0.384220,0.880688,-0.059264,0.469976
0.322220,-0.478080,-0.392220,-0.535196,-0.105308,0.838138
-0.203925,-0.067520,-0.413050,0.087588,0.925742,0.367871
0.190900,-0.062350,-0.304000,0.005173,-0.998366,0.056902
0.168400,0.000165,-0.245400,0.003080,-0.998831,0.048248
0.244800,-0.064560,-0.348800,-0.009369,0.998316,-0.057255
-0.061210,-0.068752,-0.404140,0.151923,-0.780675,-0.606189
0.325700,-0.820500,-0.425400,0.732289,0.669649,-0.123788
0.302100,-0.126400,-0.400400,0.960967,0.209594,0.180593
-0.341500,-0.688500,-0.402500,0.282945,-0.011024,-0.959073
0.321675,-0.190300,-0.371650,0.362027,0.134546,-0.922406
-0.308800,-0.154300,-0.382100,0.816244,-0.209020,0.538569
-0.352850,-0.010692,-0.404650,0.779252,-0.608087,-0.151646
-0.181900,-0.062400,-0.304000,-0.003097,-0.998382,0.056785
-0.311550,-0.272967,-0.409033,0.935687,-0.196036,-0.293358
-0.051630,-0.007474,-0.375700,0.019241,-0.988071,0.152794
-0.074080,-0.004239,-0.326200,-0.001032,-0.998267,0.058843
-0.316000,-0.651100,-0.425750,0.977904,0.107557,-0.179262
0.086600,-0.067197,-0.413667,0.172861,0.720508,0.671556
0.318917,-0.379950,-0.386967,0.014438,-0.426574,0.904337
0.349871,-0.051487,-0.330186,0.867480,-0.497427,-0.006704
0.121250,-0.067195,-0.378150,-0.009987,-0.990895,-0.134265
0.116320,-0.004996,-0.335100,0.011518,-0.997892,0.063873
-0.350967,-0.272700,-0.390000,0.797846,-0.004120,-0.602847
-0.327925,-0.650100,-0.440850,0.678178,0.193103,-0.709074
0.039320,-0.022945,-0.413325,-0.001381,-0.658602,0.752490
0.340550,0.001693,-0.206638,0.392563,0.919458,-0.022171
0.345960,-0.068694,-0.380780,0.862589,-0.470638,0.185583
0.300950,-0.058375,-0.234350,0.050151,-0.997687,0.045883
0.167650,-0.061640,-0.289925,0.003097,-0.998382,0.056785
0.236000,-0.001618,-0.281833,0.001030,0.998507,-0.054614
-0.351600,-0.344300,-0.413900,0.701803,-0.241294,0.670261
-0.087550,-0.062680,-0.304000,-0.001032,-0.998386,0.056785
0.347650,-0.327850,-0.411200,0.924618,-0.032603,-0.379498
-0.344400,-0.097867,-0.374467,0.981904,0.095648,-0.163449
-0.309400,-0.079317,-0.402067,0.477740,-0.378009,-0.793016
0.332000,-0.331233,-0.425433,0.043312,0.039087,-0.998297
0.302500,-0.208967,-0.390700,0.978806,0.039247,0.200994
-0.084557,-0.067467,-0.380400,0.051805,-0.988895,-0.139297
0.038193,-0.050100,-0.415033,-0.129807,-0.514854,-0.847394
0.309600,-0.245167,-0.411067,0.786021,0.164446,0.595927
0.356300,-0.496200,-0.420300,0.997665,0.035137,0.058561
-0.226800,-0.042640,-0.414700,0.022045,0.053538,0.998322
0.085365,-0.009547,-0.405300,0.015339,-0.712579,0.701424
-0.015700,-0.038160,-0.414400,-0.039179,0.304588,0.951678
-0.322600,-0.599100,-0.436900,0.499538,0.071363,-0.863348
-0.346100,-0.360000,-0.422600,-0.553354,0.115343,-0.824921
-0.338700,-0.491500,-0.390000,0.112327,0.032252,-0.993148
-0.352150,-0.521850,-0.429450,0.692139,-0.182626,0.698278
0.262950,-0.009368,-0.408350,0.097436,0.475881,-0.874096
-0.314850,-0.244875,-0.380825,0.741079,-0.029531,0.670768
-0.310750,-0.315900,-0.391500,-0.204803,0.093092,-0.974366
0.044190,-0.008245,-0.386067,0.058237,-0.982896,0.174711
-0.038150,-0.059570,-0.245500,0.001024,0.998840,-0.048149
-0.356367,-0.445267,-0.408767,0.972553,-0.181323,0.145819
-0.330900,-0.396200,-0.429150,0.343785,0.045406,-0.937950
-0.326333,-0.580167,-0.398433,0.467756,-0.006625,0.883833
-0.163967,-0.006378,-0.358267,-0.001034,-0.998260,0.058965
-0.105325,-0.006336,-0.354900,-0.003122,-0.997978,0.063479
0.195400,-0.032187,-0.414100,-0.038828,0.182373,-0.982462
0.342633,-0.004017,-0.329233,0.397912,0.917155,-0.022179
-0.163700,-0.014365,-0.412850,0.044045,0.686249,-0.726032
-0.333500,-0.750340,-0.450500,0.224975,0.182377,-0.957144
0.254700,-0.065600,-0.369300,0.019746,-0.998711,0.046766
0.348600,-0.718650,-0.448900,0.403169,0.167867,-0.899597
0.168100,-0.065378,-0.353525,0.005203,-0.997970,0.063479
0.219400,-0.056770,-0.189250,0.003032,-0.999505,0.031329
-0.123500,-0.022590,-0.413500,-0.009298,0.463590,-0.886001
-0.056120,-0.051593,-0.415100,-0.132501,0.334669,0.932974
-0.030945,-0.061595,-0.283950,0.001030,0.998393,-0.056668
0.311900,-0.450250,-0.406025,0.982598,0.029209,0.183434
-0.160533,-0.065590,-0.355833,0.005203,0.997970,-0.063479
0.340967,-0.777333,-0.451933,-0.115237,-0.060471,0.991496
-0.278450,-0.008910,-0.404550,-0.100131,-0.811210,0.576118
0.022032,-0.061448,-0.281200,0.001028,-0.998513,0.054502
0.141500,-0.058360,-0.223100,0.003067,-0.998936,0.046010
-0.330200,-0.772967,-0.411867,0.661801,0.185796,0.726292
0.322500,-0.801800,-0.446800,0.867190,0.188262,0.461019
0.301850,-0.106400,-0.377450,0.732531,0.182749,-0.655745
0.078620,-0.064840,-0.339800,-0.001038,0.997991,-0.063348
0.314400,0.000165,-0.258850,-0.030694,-0.998070,0.053978
0.139250,-0.002160,-0.288050,0.005163,-0.998599,0.052667
-0.285200,-0.026223,-0.413767,0.113805,0.431335,-0.894985
0.222300,0.001489,-0.227500,0.001020,-0.998945,0.045917
-0.205200,-0.061093,-0.281767,0.003092,0.998613,-0.052559
-0.181900,-0.003029,-0.306100,-0.003109,-0.998124,0.061152
0.308020,-0.330280,-0.409240,0.671326,0.107707,0.733294
0.204400,-0.005933,-0.353000,0.001041,-0.997849,0.065552
0.116750,-0.063375,-0.317450,0.003110,-0.998248,0.059086
-0.100665,-0.066240,-0.362650,-0.007158,-0.999095,0.041927
0.260450,-0.062290,-0.308500,0.005163,-0.998599,0.052667
-0.035157,-0.064253,-0.329367,0.001036,0.998128,-0.061152
0.240300,-0.058663,-0.236600,-0.003074,0.998932,-0.046105
-0.349800,-0.328400,-0.389967,0.886844,0.326732,-0.326732
0.292833,-0.009621,-0.406600,-0.242830,-0.883424,0.400744
-0.357575,-0.674250,-0.434125,0.863474,0.479382,0.156862
-0.353700,-0.632033,-0.436767,-0.156291,-0.082321,-0.984275
0.338525,-0.349175,-0.424300,0.033468,-0.076654,-0.996496
-0.350700,-0.338900,-0.390700,0.772176,0.120050,-0.623965
0.324600,-0.743150,-0.414900,0.744277,0.192618,-0.639492
0.092090,-0.060270,-0.260500,-0.001026,0.998734,-0.050296
0.356700,-0.560150,-0.427450,0.862174,0.001337,-0.506611
0.343600,-0.527600,-0.434050,0.663917,0.104519,-0.740466
-0.316850,-0.554550,-0.428100,0.668634,0.213526,-0.712274
-0.311700,-0.070830,-0.363450,0.244490,-0.931323,0.269928
-0.195300,-0.064970,-0.348800,-0.005204,-0.998099,0.061405
-0.322900,-0.725300,-0.441900,0.726264,0.006943,-0.687381
0.163933,-0.067377,-0.383367,-0.071369,-0.995877,-0.055997
0.344500,-0.704133,-0.404667,-0.399457,-0.103665,-0.910872
-0.006337,-0.002164,-0.285250,-0.001030,-0.998507,0.054614
0.333550,-0.090940,-0.368550,-0.500206,0.234042,-0.833677
0.358367,-0.647367,-0.411167,0.929976,0.107253,0.351626
0.189775,-0.057593,-0.208575,-0.003055,0.999123,-0.041757
-0.051620,-0.067830,-0.384850,-0.073711,-0.979993,-0.184881
0.211850,-0.068215,-0.410650,0.015127,0.821007,0.570717
0.164000,-0.004912,-0.335167,0.001038,-0.997991,0.063348
0.350200,-0.017838,-0.282525,0.958538,0.276232,-0.070013
-0.065100,-0.066310,-0.362500,-0.003115,-0.997987,0.063348
0.204700,-0.012750,-0.412700,0.046546,0.602279,-0.796927
-0.074090,-0.008772,-0.398000,0.049205,0.957599,-0.283873
-0.310100,-0.343500,-0.410800,0.993097,0.089458,-0.075869
0.271800,-0.007387,-0.380200,-0.033715,-0.984711,0.170900
0.164025,-0.001809,-0.284725,0.003085,-0.998619,0.052451
-0.327900,-0.154700,-0.368950,0.103126,0.195070,-0.975352
0.314567,-0.301600,-0.419233,0.761264,-0.094975,0.641449
0.344600,-0.008089,-0.359900,-0.562146,-0.812652,-0.153584
-0.111420,-0.002262,-0.284820,-0.005173,-0.998366,0.056902
-0.328750,-0.325175,-0.380025,-0.003450,-0.194345,0.980927
0.280700,-0.056210,-0.178100,0.003038,-0.999437,0.033416
-0.313967,-0.567967,-0.416367,0.963332,-0.043505,-0.264761
0.345175,-0.055152,-0.288600,0.835169,-0.540913,0.099528
0.285500,-0.061710,-0.300000,0.003086,-0.998724,0.050399
0.259800,-0.001377,-0.284333,0.001028,-0.998623,0.052451
0.350100,-0.024570,-0.259000,0.985920,0.125177,-0.110871
-0.110000,-0.066910,-0.413400,0.104851,-0.683749,-0.722145
-0.143700,-0.069135,-0.409250,-0.082958,0.723336,0.685495
-0.209450,-0.009938,-0.407750,0.148189,-0.887694,0.435934
-0.350700,-0.478000,-0.395500,0.906740,-0.148530,-0.394665
0.347180,-0.052626,-0.255400,0.577554,-0.816259,0.012347
0.267250,-0.004559,-0.337400,0.005193,-0.998107,0.061278
0.065143,-0.005334,-0.336600,0.001032,-0.998267,0.058843
-0.242550,-0.007897,-0.386850,0.001040,0.997710,-0.067624
-0.305300,-0.007282,-0.382600,0.044253,-0.954596,0.294597
0.256200,-0.005819,-0.356200,0.005193,-0.998107,0.061278
-0.058365,-0.002495,-0.284300,-0.001026,-0.998629,0.052343
-0.253950,-0.065795,-0.371600,0.013350,-0.999189,-0.037996
-0.353200,-0.424200,-0.396700,0.730687,-0.186133,-0.656849
0.141500,-0.063918,-0.327525,-0.003110,0.998248,-0.059086
0.336200,-0.056330,-0.186600,-0.487867,0.865570,-0.113025
0.116520,-0.001762,-0.278860,0.007229,-0.998586,0.052666
-0.352700,-0.471000,-0.425500,0.972628,-0.052608,0.226335
-0.348750,-0.182100,-0.402800,0.939252,0.066809,0.336664
0.346267,-0.248683,-0.407867,0.872112,0.245517,-0.423253
-0.036360,-0.002339,-0.286120,-0.001024,-0.998739,0.050193
-0.037460,-0.065790,-0.354100,-0.001038,-0.997991,0.063348
-0.333650,-0.306900,-0.422700,0.251789,-0.003580,-0.967776
0.020230,-0.015930,-0.413000,0.055930,-0.681199,0.729959
-0.348100,-0.408000,-0.424900,0.729246,0.104599,0.676210
-0.249200,-0.056070,-0.415400,-0.164543,-0.587223,-0.792524
-0.136080,-0.004765,-0.335140,-0.001036,-0.998128,0.061152
-0.229767,-0.063357,-0.324900,0.007258,0.998463,-0.054952
0.346480,-0.298620,-0.411200,0.892577,-0.033556,-0.449644
0.080865,-0.004775,-0.328450,0.003109,-0.998124,0.061152
0.195400,-0.000535,-0.258800,0.001026,-0.998734,0.050296
-0.330267,-0.425700,-0.386200,0.025776,-0.266352,0.963531
-0.029180,-0.009158,-0.402500,-0.114386,-0.891084,0.439187
0.307700,-0.055840,-0.169100,0.015313,-0.999444,0.029606
0.335100,-0.671400,-0.446500,0.289476,0.062486,0.955144
0.350050,-0.024575,-0.308350,0.978671,0.184955,-0.089415
-0.206800,-0.006616,-0.365525,-0.005213,-0.997827,0.065688
-0.324200,-0.770200,-0.444800,0.463621,0.028220,-0.885584
0.350100,-0.026825,-0.362250,0.989410,0.145143,-0.001108
-0.080820,-0.051590,-0.415150,0.252654,-0.216758,-0.942965
-0.101000,-0.059945,-0.254500,-0.001026,-0.998629,0.052343
0.088735,-0.001954,-0.278925,0.005173,-0.998366,0.056902
-0.332400,-0.431150,-0.431800,0.163354,0.075119,-0.983703
-0.186367,-0.064570,-0.341333,0.005193,0.998107,-0.061278
0.334733,-0.543300,-0.393600,-0.035582,0.005083,-0.999354
0.168400,-0.063210,-0.317500,-0.005183,0.998239,-0.059086
-0.081640,-0.061035,-0.274650,-0.001028,-0.998623,0.052451
0.360200,-0.616400,-0.415500,0.948559,-0.227927,-0.219738
-0.331133,-0.726567,-0.407500,0.574768,-0.273925,0.771107
0.319650,0.002634,-0.212100,-0.026352,-0.998206,0.053758
0.052890,-0.060920,-0.271800,0.001028,-0.998623,0.052451
0.349800,-0.493100,-0.396300,0.877809,0.152347,0.454139
-0.351325,-0.581500,-0.435950,0.794254,0.110109,0.597526
0.146000,-0.006980,-0.371200,-0.046000,0.982506,-0.180460
-0.163900,-0.067810,-0.389300,-0.018124,0.996802,0.077825
-0.354550,-0.052503,-0.358900,0.970158,0.235451,-0.057938
-0.271700,-0.062730,-0.317500,0.005153,0.998605,-0.052558
0.060640,-0.006605,-0.353000,-0.003104,0.998375,-0.056902
0.338167,-0.092097,-0.401800,0.916317,-0.117477,-0.382835
0.353500,-0.447000,-0.419800,0.743113,0.212540,-0.634516
0.011247,-0.000965,-0.261733,-0.001026,-0.998629,0.052343
0.359250,-0.724700,-0.413250,0.783056,0.107248,0.612635
0.356300,-0.572700,-0.429900,0.848529,0.126624,-0.513775
0.322500,-0.624975,-0.437025,0.959740,-0.252013,0.124048
-0.352600,-0.393450,-0.417900,0.794937,0.180875,0.579103
-0.076325,-0.064445,-0.333100,-0.001036,-0.998128,0.061152
-0.313600,-0.244500,-0.412350,0.818396,0.212630,-0.533870
-0.238800,-0.003068,-0.311300,-0.005173,-0.998482,0.054839
-0.232733,-0.066673,-0.380433,-0.060489,-0.983242,-0.171978
0.163950,-0.068950,-0.404950,-0.012363,0.811811,0.583790
-0.111900,-0.012790,-0.412600,0.152585,0.732709,-0.663215
-0.051360,-0.006936,-0.361250,-0.001038,-0.997858,0.065416
-0.233500,-0.064835,-0.351050,0.007272,0.998340,-0.057137
0.302100,-0.146550,-0.400500,0.976376,-0.015311,0.215533
-0.330333,-0.800067,-0.453833,-0.568076,0.530990,0.628760
-0.356000,-0.709250,-0.412550,0.437898,0.183068,-0.880189
0.239667,-0.061063,-0.283900,0.003092,-0.998613,0.052559
-0.336400,-0.575040,-0.439980,-0.318790,-0.058079,0.946044
0.034660,-0.065360,-0.347500,-0.001038,0.997858,-0.065416
0.187900,0.000830,-0.233433,0.001020,-0.999036,0.043880
0.018737,-0.005265,-0.336600,-0.005193,-0.998107,0.061278
-0.334300,-0.379200,-0.383000,0.366299,0.011487,-0.930426
0.139525,-0.061490,-0.285600,0.003097,-0.998382,0.056785
0.316667,-0.009345,-0.407033,0.180707,0.500304,-0.846783
0.321650,-0.677550,-0.410800,0.897510,0.084358,-0.432851
0.181900,-0.058440,-0.227600,0.003067,-0.998936,0.046010
-0.313500,-0.345000,-0.390075,-0.436175,0.189450,-0.879693
-0.349667,-0.304500,-0.388433,0.742406,-0.018176,-0.669703
-0.316200,-0.366000,-0.421200,0.268570,0.498330,-0.824340
-0.319700,-0.695200,-0.414100,0.867568,-0.036889,0.495948
0.345800,-0.197767,-0.388033,0.985513,0.167134,0.028816
-0.362800,-0.774200,-0.422300,0.981417,-0.133218,-0.138107
0.123500,-0.031440,-0.414000,0.050513,-0.332869,0.941619
0.320686,-0.722629,-0.434743,0.910865,-0.196517,0.362912
0.298700,-0.064000,-0.357800,-0.226954,-0.931778,0.283340
0.090593,-0.042637,-0.414633,0.048906,-0.066295,0.996601
-0.359700,-0.699925,-0.431725,0.847760,-0.337548,0.409102
-0.310100,-0.098740,-0.404850,0.164172,-0.249595,-0.954332
0.291950,-0.004363,-0.334050,0.005173,-0.998366,0.056902
0.337250,-0.350150,-0.383800,0.622368,0.049619,0.781150
-0.347100,-0.784000,-0.454300,-0.178871,-0.036242,-0.983205
-0.208800,-0.004515,-0.330667,-0.005183,-0.998239,0.059086
-0.350300,-0.195267,-0.388533,0.987847,0.100080,-0.118918
0.349933,-0.020097,-0.182600,0.962994,0.061521,-0.262407
0.311420,-0.227860,-0.378560,0.925947,0.255384,-0.278212
0.033695,-0.003527,-0.308300,-0.003098,-0.998497,0.054726
0.306420,-0.172640,-0.378600,0.904581,0.049732,-0.423392
0.220800,-0.063810,-0.332400,0.007271,-0.998219,0.059208
0.341067,-0.426967,-0.388000,0.257310,-0.446106,-0.857194
-0.354333,-0.819167,-0.415033,0.532563,0.773905,-0.342706
0.359880,-0.753020,-0.414800,-0.550473,-0.049024,-0.833413
0.312200,-0.005599,-0.353100,-0.240111,-0.964296,0.111709
-0.313225,-0.029203,-0.413925,0.068631,0.394289,-0.916420
0.247150,-0.006576,-0.362150,0.005193,-0.998107,0.061278
0.317033,-0.548467,-0.410000,0.993063,-0.102575,-0.057487
-0.038150,-0.007637,-0.380100,0.021887,0.984917,-0.171640
0.236860,-0.019916,-0.413280,-0.065032,0.367628,-0.927696
0.322100,-0.654900,-0.438100,0.774533,-0.020933,0.632187
0.271700,-0.003014,-0.303800,0.003091,-0.998503,0.054614
-0.306400,-0.123400,-0.400300,0.848374,0.187031,0.495259
0.318300,-0.471500,-0.427650,0.856562,-0.122779,0.501226
-0.354600,-0.021577,-0.354800,0.887778,-0.438885,0.138671
0.060650,-0.009534,-0.406700,-0.175932,-0.696078,0.696078
0.298700,0.001363,-0.232000,-0.003067,0.998936,-0.046010
0.062895,-0.067500,-0.380400,0.054785,0.993965,0.095036
-0.137000,-0.062310,-0.299500,-0.003097,-0.998382,0.056785
0.349700,-0.515800,-0.396700,0.610248,-0.148439,0.778179
-0.053002,-0.061778,-0.287360,-0.001030,-0.998507,0.054614
-0.337850,-0.271500,-0.378000,-0.407641,-0.041162,0.912214
-0.337517,-0.223983,-0.376083,0.642226,0.129637,-0.755473
0.213300,-0.066505,-0.375950,-0.047014,0.996041,0.075441
0.217833,-0.002838,-0.308300,0.003110,-0.998248,0.059086
0.197650,-0.060145,-0.263500,0.003086,-0.998724,0.050399
0.344525,-0.774375,-0.408500,0.064527,0.100753,-0.992817
0.294200,-0.062580,-0.317500,0.003068,-0.999028,0.043970
0.343567,-0.821100,-0.450133,0.073809,0.754010,0.652703
-0.349250,-0.152400,-0.397600,0.635653,-0.608818,0.474643
0.172900,-0.003515,-0.312800,-0.003091,0.998503,-0.054614
-0.035157,-0.067843,-0.384833,0.036209,0.995186,0.091070
0.345433,-0.000635,-0.252833,-0.556065,-0.826195,0.090522
0.340633,-0.618567,-0.441800,-0.310302,-0.252571,0.916472
-0.317000,-0.707200,-0.425250,0.988358,-0.059093,-0.140201
-0.177400,-0.004496,-0.326200,-0.001034,-0.998136,0.061026
-0.309900,-0.004200,-0.330700,-0.007314,-0.997804,0.065824
-0.105500,-0.007960,-0.382400,-0.025955,-0.989661,0.141058
-0.159400,-0.008070,-0.386850,0.073798,0.987483,-0.139396
-0.343500,-0.016000,-0.413100,0.360738,-0.300363,0.882978
-0.163100,-0.061148,-0.280180,0.003091,0.998503,-0.054614
0.069630,-0.069370,-0.407200,0.076467,-0.774768,-0.627605
-0.289700,-0.064480,-0.362300,0.093812,-0.990240,0.103078
0.341500,-0.052701,-0.203171,0.513076,-0.857862,-0.028732
0.321200,-0.696720,-0.430600,0.879461,0.022896,0.475421
-0.337100,-0.197133,-0.414800,0.574964,-0.309103,0.757543
0.089860,-0.003362,-0.303800,-0.005184,0.998360,-0.057020
-0.047140,-0.063510,-0.317400,-0.001034,-0.998260,0.058965
-0.206550,-0.020280,-0.413400,0.116446,-0.599920,0.791541
0.065140,-0.042640,-0.414600,0.029725,0.019475,0.999368
-0.332950,-0.678100,-0.446550,0.499535,-0.170464,-0.849357
0.350150,-0.606900,-0.400800,0.377873,-0.144688,0.914482
-0.336725,-0.102733,-0.407350,0.605946,0.609322,0.511425
0.340525,-0.074410,-0.404625,0.876422,-0.161868,-0.453523
0.360460,-0.676400,-0.432720,0.913804,-0.032965,-0.404816
0.310600,-0.075080,-0.407200,-0.248970,-0.462810,-0.850776
0.119200,-0.010618,-0.409933,-0.015148,-0.576995,0.816607
-0.188625,-0.054950,-0.415300,-0.172185,-0.626266,-0.760357
-0.286400,-0.065940,-0.389200,0.443223,-0.873104,-0.203082
-0.311483,-0.274733,-0.387550,-0.617093,-0.110458,-0.779099
-0.352367,-0.770033,-0.410900,0.693077,-0.101534,-0.713678
-0.311525,-0.153700,-0.406825,0.825562,-0.130971,-0.548903
-0.285200,-0.063120,-0.326400,-0.022619,0.996298,-0.082935
0.345125,-0.003562,-0.281650,0.466469,0.870059,-0.159389
0.271700,-0.059890,-0.263500,0.003086,-0.998724,0.050399
-0.276067,-0.006637,-0.362767,0.007314,0.997804,-0.065824
0.193150,-0.002954,-0.312800,-0.001034,-0.998136,0.061026
0.338500,-0.246500,-0.379550,0.553282,0.040416,0.832013
-0.338200,-0.599020,-0.397380,-0.325992,-0.026638,-0.944997
0.168433,-0.007819,-0.383133,0.089573,-0.967636,0.235917
-0.336433,-0.352333,-0.382433,-0.253013,-0.045666,0.966385
0.343900,-0.273100,-0.384000,0.767687,-0.129687,0.627565
0.305650,-0.104740,-0.404650,-0.500795,-0.170894,-0.848528
0.346271,-0.271014,-0.410600,0.733998,0.321023,-0.598491
-0.107750,-0.064085,-0.328650,-0.003109,-0.998124,0.061152
0.214833,-0.007295,-0.380167,0.039899,-0.973288,0.226093
0.321460,-0.596720,-0.434740,0.676390,-0.035302,0.735697
-0.141500,-0.007791,-0.384650,0.010268,-0.984594,0.174557
-0.324750,-0.623050,-0.402500,0.841590,0.203976,0.500119
0.265900,-0.066010,-0.380233,-0.076022,-0.996853,-0.022485
0.330850,-0.202350,-0.416800,0.439089,0.410138,-0.799367
-0.325900,-0.181500,-0.370900,0.062611,0.219753,-0.973544
0.070528,-0.007906,-0.381920,0.027199,0.977974,-0.206947
0.119000,-0.003390,-0.308300,0.007258,-0.998463,0.054952
-0.322800,-0.536800,-0.396800,0.658512,-0.110985,0.744341
0.312567,-0.470133,-0.406600,0.918346,0.165048,-0.359721
-0.271700,-0.051595,-0.415150,0.060229,0.110231,0.992079
0.357800,-0.527700,-0.412300,0.896855,-0.033515,0.441054
-0.187833,-0.067047,-0.380367,0.038073,0.999156,0.015435
0.217867,-0.051590,-0.415133,0.008554,0.282288,0.959291
-0.280300,-0.006978,-0.372000,0.027262,-0.977871,0.207427
0.341233,-0.101970,-0.379467,0.914613,-0.165394,0.368955
-0.357300,-0.499200,-0.410400,0.986813,0.028653,-0.159311
0.285200,-0.026970,-0.413800,-0.029916,-0.218987,0.975269
0.316700,-0.526180,-0.404260,-0.155810,-0.658032,-0.736693
-0.332067,-0.542000,-0.394500,-0.422438,0.009155,-0.906345
-0.282500,-0.067750,-0.405700,0.462701,-0.728049,-0.505820
-0.349600,-0.301650,-0.413650,0.941881,-0.011318,0.335757
0.316450,-0.142300,-0.369650,0.797530,-0.001368,-0.603278
0.317850,-0.455550,-0.393050,0.716584,0.029564,-0.696874
0.321717,-0.647983,-0.409183,0.774355,0.235267,-0.587388
0.078620,-0.033680,-0.414100,-0.104846,-0.262762,0.959147
